Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	Cnt_1 count	Cnt_2 count	Cnt_3 count	Cnt_4 count	Cnt_6 count	Amp_1 count	Amp_2 count	Amp_3 count	Amp_4 count	Amp_5 count	Amp_6 count	Nic_1 count	Nic_4 count	Nic_5 count	Nic_6 count	Nic_7 count	Oxy_1 count	Oxy_2 count	Oxy_3 count	Oxy_4 count	Oxy_5 count	Oxy_6 count	Cnt_1 normalised count	Cnt_2 normalised count	Cnt_3 normalised count	Cnt_4 normalised count	Cnt_6 normalised count	Amp_1 normalised count	Amp_2 normalised count	Amp_3 normalised count	Amp_4 normalised count	Amp_5 normalised count	Amp_6 normalised count	Nic_1 normalised count	Nic_4 normalised count	Nic_5 normalised count	Nic_6 normalised count	Nic_7 normalised count	Oxy_1 normalised count	Oxy_2 normalised count	Oxy_3 normalised count	Oxy_4 normalised count	Oxy_5 normalised count	Oxy_6 normalised count
ENSDARG00000015709	1.275530677470455e-7	3.325383507381798e-5	0.5017529826707825	25	30196039	30230559	1	protein_coding	hsd17b12a	hydroxysteroid (17-beta) dehydrogenase 12a [Source:NCBI gene;Acc:327417]	538	574	780	509	635	544	639	650	511	608	439	678	926	859	731	927	709	694	928	827	639	715	592.9448531387781	540.1480094151175	649.6301095960919	511.1968531828187	583.3721768117479	499.999650813565	634.3327604069668	621.1404599893918	590.9212740271438	642.5602825599087	530.7806166854548	713.5260678558415	783.9361760028852	850.8775925700008	819.8393717175052	907.7796634534054	703.0437592850218	699.2232326117651	799.3143039650955	915.5046452981011	649.5199245214324	654.4039597080816
ENSDARG00000105142	1.3441922907122967e-7	3.463639670021453e-5	0.4688858534266955	14	16777308	16810489	-1	protein_coding	tcirg1b	T cell immune regulator 1, ATPase H+ transporting V0 subunit a3b [Source:ZFIN;Acc:ZDB-GENE-040426-2022]	229	334	362	335	314	308	277	270	285	313	242	328	489	422	384	470	279	276	284	262	284	272	252.38730737691483	314.3021518199464	301.49499958177597	336.4458660437019	288.47065121084853	283.0880375929743	274.9767991122532	258.0121910725166	329.5744874711076	330.791724409953	292.5943262821869	345.1866522960413	413.97925493024934	418.0097136956232	430.66801469154854	460.2550612978431	276.65614787097473	278.0772510098662	244.61773957552492	290.0389565515145	288.6755220095255	248.94807977706043
ENSDARG00000074322	1.816086043375512e-7	4.616252024626861e-5	1.390437875262241	25	13191391	13194926	1	protein_coding	si:ch211-194m7.3	si:ch211-194m7.3 [Source:ZFIN;Acc:ZDB-GENE-131121-19]	114	128	190	173	110	151	68	139	194	140	67	289	456	301	365	391	93	116	95	118	53	88	125.64258969855148	120.45112405075791	158.24323182468905	173.7466711210759	101.05659755794058	138.78666778097116	67.5033297459683	132.82849836696226	224.34193182243817	147.957959799979	81.0075200863906	304.14311741937786	386.0420045975331	298.15384792033785	409.35892021462297	382.8930403562907	92.21871595699157	116.8730475258858	81.82635654815094	130.62823233999507	53.872544600369196	80.54202581022544
ENSDARG00000099695	1.8331686740395477e-7	4.616252024626861e-5	0.6859324867445531	3	13911950	13921173	-1	protein_coding	si:dkey-61n16.5	si:dkey-61n16.5 [Source:ZFIN;Acc:ZDB-GENE-100922-235]	489	1102	953	797	1006	1055	748	959	604	743	607	1325	1549	1410	1001	1394	650	868	748	712	729	630	538.9405821279971	1037.008896124494	793.7147364680457	800.4398663785983	924.2085194844383	969.6684404564542	742.5366272056513	916.421078661272	698.4666330966631	785.2340295098885	733.9039506334193	1394.4277874763864	1311.3575989508306	1396.6675268029117	1122.6528195475003	1365.0969264876453	644.5394126026293	874.5328039005938	644.2748915580727	788.1974697125127	741.0016040314932	576.6076847777503
ENSDARG00000071437	1.940816344872636e-7	4.832414629480631e-5	0.6005111924015113	22	22977268	23067859	-1	protein_coding	ptprc	protein tyrosine phosphatase receptor type C [Source:ZFIN;Acc:ZDB-GENE-050208-585]	127	178	214	164	186	179	147	151	180	174	120	187	270	299	246	257	162	156	174	159	132	157	139.9702534361056	167.50234438308522	178.2318505814919	164.70782695870778	170.87751950706314	164.521943925787	145.92631577437263	144.2957068590741	208.152307876489	183.89060717997387	145.08809567711748	196.79848774195037	228.57750272222356	296.1727592298373	275.8966969117733	251.67138458201208	160.63905360250146	157.1740983968809	149.87143199345542	176.0160079835527	134.1731299480893	143.69429604778855
ENSDARG00000086337	2.666096039842429e-7	6.494079146695096e-5	1.341662771540816	21	4702773	4707754	1	protein_coding	si:dkey-102g19.3	si:dkey-102g19.3 [Source:ZFIN;Acc:ZDB-GENE-091204-230]	28	27	48	40	28	37	44	36	75	46	24	51	95	87	83	100	47	31	21	24	21	31	30.85958343473194	25.40765897945675	39.97723751360566	40.17264072163605	25.723497560203054	34.007329191363795	43.67862512974419	34.401625476335546	86.73012828187042	48.61475821999309	29.017619135423498	53.67231483871374	80.42541762448606	86.1773580367754	93.087096925517	97.92660878677513	46.60515752665166	31.233314425021206	18.087931447486	26.568454035253236	21.34572521901421	28.372759092238507
ENSDARG00000009484	2.666792429373889e-7	6.494079146695096e-5	0.2236880908660348	2	3062737	3077027	-1	protein_coding	arf1	ADP-ribosylation factor 1 [Source:ZFIN;Acc:ZDB-GENE-010724-5]	972	1054	1286	1089	1136	1130	1101	1110	921	1009	942	1145	1522	1214	1140	1203	1206	1131	1375	1063	1111	1191	1071.268396377123	991.8397246054597	1071.056821718685	1093.7001436465414	1043.6390438710953	1038.6022158443536	1092.9583242692809	1060.716785520346	1065.0459753013688	1066.3541531298486	1138.9415510653723	1204.996088045632	1288.4998486786083	1202.5208351338545	1278.5456686155349	1178.0571037049049	1195.8685101519554	1139.5122133773866	1184.328844775869	1176.7611099780913	1129.2905103964183	1090.0630993179375
ENSDARG00000098853	3.188022280261055e-7	7.565391832578788e-5	0.44191795657152855	14	45434680	45464112	-1	protein_coding	ehd1a	EH-domain containing 1a [Source:ZFIN;Acc:ZDB-GENE-040426-2518]	585	583	801	692	737	621	652	551	602	655	512	708	1142	845	852	904	774	636	811	635	607	784	644.7448681899352	548.6172290749364	667.1201510082944	694.9866844843036	677.0792036382019	570.7716602118086	647.2378087407549	526.5359899294691	696.1538296758133	692.2318833499016	619.0425415557013	745.0980177609672	966.7981781806641	837.0099717364967	955.5446575968733	885.2565434324472	767.4977005452847	640.7867088488222	698.5386859005307	702.9570130160752	616.9931051400773	717.5562299456448
ENSDARG00000100826	3.1972147856108995e-7	7.565391832578788e-5	0.3065869486461732	15	25501864	25527581	-1	protein_coding	hif1al	hypoxia inducible factor 1 subunit alpha, like [Source:ZFIN;Acc:ZDB-GENE-040426-1315]	2708	2900	4111	3095	3089	3944	3849	4342	3611	3644	3277	3327	4701	3723	3349	3810	4128	3543	4511	3194	3578	4371	2984.5625693305037	2728.970779274984	3423.883821217351	3108.3580758365893	2837.8529986952585	3624.997468398346	3820.8870028269407	4149.218272729137	4175.766576344455	3851.134325079453	3962.114079449283	3501.3292444784433	3979.7882973969367	3687.796597366837	3756.0082843801983	3731.0037947761325	4093.321069574852	3569.6655808983915	3885.459940933778	3535.8184245249513	3636.9049920777543	4000.5590320056294
ENSDARG00000086881	3.2091463549747564e-7	7.565391832578788e-5	-0.5136256265471778	11	31038409	31039533	-1	protein_coding	ier2b	immediate early response 2b [Source:ZFIN;Acc:ZDB-GENE-030131-8244]	422	539	479	439	520	225	239	300	250	258	183	298	341	307	285	386	234	255	269	268	210	251	465.09800748060286	507.2121551824884	398.9395160211898	440.89473191995563	477.72209754662816	206.80132616369875	237.25435013656505	286.68021230279624	289.10042760623475	272.66538305996124	221.25934590760417	313.61470239091557	288.6849201047342	304.09711399183965	319.6364171538837	377.996709916952	232.03418853694654	256.91919930259377	231.69778854160634	296.6810700603278	213.45725219014207	229.7278236178021
ENSDARG00000010641	4.204646562165055e-7	9.807891349218697e-5	0.22643919962891929	10	17713022	17728165	1	protein_coding	slc20a1b	solute carrier family 20 member 1b [Source:NCBI gene;Acc:321541]	2300	2651	2885	2368	2704	2648	2660	2897	2221	2602	1964	2825	3217	2896	2534	3041	3027	2803	3342	2503	2838	2951	2534.8943535672665	2494.655702019994	2402.7985463906734	2378.2203307208542	2484.1549072424664	2433.8218296954415	2640.5714282981717	2768.3752501373356	2568.3681988537896	2749.9043671396093	2374.6084992488227	2973.0252827326726	2723.458615768123	2868.6164238448455	2841.960284448917	2977.9481732058316	3001.570464535629	2824.096139784982	2878.565090357057	2770.8683520932855	2884.72229388392	2700.903615522446
ENSDARG00000076839	4.379186728512865e-7	1.0108622698317196e-4	0.8035413869693553	15	509126	516750	1	protein_coding	ftr86	finTRIM family, member 86 [Source:ZFIN;Acc:ZDB-GENE-060929-108]	102	137	161	124	102	114	74	123	74	116	82	158	207	243	192	245	156	133	203	130	84	146	112.41705394080923	128.92034371057682	134.0903174935523	124.53518623707176	93.70702682645398	104.77933858960736	73.45950590002433	117.53888704414645	85.57372657144548	122.59373811998259	99.14353204603027	166.2789361669955	175.24275208703807	240.70227589582095	215.33400734577427	239.92019152759906	154.68945902463105	134.00099414605873	174.85000399236463	143.91245935762169	85.38290087605684	133.62654282151038
ENSDARG00000041051	4.5924800768627786e-7	1.0491686443637029e-4	-0.4518343744312253	9	30263188	30264415	-1	protein_coding	mid1ip1a	MID1 interacting protein 1a [Source:NCBI gene;Acc:30600]	705	803	1134	844	828	593	551	637	557	630	487	522	718	605	532	648	702	583	845	714	527	734	777.0002257673578	755.6425985371766	944.4622362589337	847.6427192265206	760.6805707088618	545.0363840669927	546.9755101474784	608.717650789604	644.115752706691	665.8108190999054	588.8158549563018	549.3519283491877	607.8468405724316	599.2793288764267	596.6546453539162	634.5644249383029	696.1025656108396	587.3878164447536	727.8239082440795	790.4115075487838	535.6760566866899	671.793715280744
ENSDARG00000077308	5.194191862436147e-7	1.1745233844039287e-4	1.7976233683887424	6	39114345	39119142	1	protein_coding	gpr84	G protein-coupled receptor 84 [Source:ZFIN;Acc:ZDB-GENE-070928-33]	7	9	16	28	6	23	10	15	29	23	16	37	60	33	54	37	8	13	11	20	14	8	7.714895858682985	8.469219659818915	13.325745837868553	28.120848505145233	5.51217804861494	21.139691118955874	9.926960256760044	14.334010615139812	33.53564960232323	24.307379109996546	19.345079423615665	38.93873821632173	50.795000604938565	32.687963393259636	60.562689565999015	36.232845251106795	7.932792770493899	13.097841533073408	9.4746307582069509	22.14037836271103	14.230483479342805	7.322002346384131
ENSDARG00000010423	5.653891922880018e-7	1.2655580304143555e-4	0.5166233006607419	7	38653481	38659477	-1	protein_coding	npsn	nephrosin [Source:ZFIN;Acc:ZDB-GENE-040420-2]	239	290	426	269	324	360	272	258	310	339	245	364	510	388	369	488	298	332	370	328	293	371	263.40858717503335	272.8970779274984	354.7979829332502	270.16100885300244	297.6576146252068	330.882121861918	270.0133189838732	246.54498258040476	358.48453023173107	358.2696312299491	296.22152867411484	383.07299218219214	431.75750514197784	384.3312059571133	413.84504536765996	477.8818508794626	295.4965307008978	334.4987222292594	318.69212550332475	363.1022051484609	297.82368996053157	339.55785881356405
ENSDARG00000076146	6.05028699028641e-7	1.3407435970474684e-4	0.8415877713289157	7	2244859	2249885	1	protein_coding	zgc:172075	zgc:172075 [Source:ZFIN;Acc:ZDB-GENE-080215-3]	76	90	127	84	114	60	62	61	66	76	71	99	231	162	163	192	94	78	124	90	56	111	83.76172646570099	84.69219659818916	105.77310758808163	84.3625455154357	104.73138292368387	55.14702031031967	61.54715359191227	58.29164316823523	76.32251288804598	80.32003531998859	85.8437899422945	104.1874346869149	195.5607523290135	160.4681839305473	182.8095999862563	188.01908887060824	93.21031505330332	78.58704919844045	106.80492854706017	99.63170263219963	56.92193391737122	101.59278255607981
ENSDARG00000026629	6.405095695404957e-7	1.4053160456452857e-4	0.46777884425447624	20	26709009	26822550	-1	protein_coding	gmds	GDP-mannose 4,6-dehydratase [Source:ZFIN;Acc:ZDB-GENE-050419-45]	262	284	387	309	298	255	257	250	255	240	246	301	513	415	395	426	295	305	354	327	281	371	288.757530710706	267.25093148761914	322.3164774534456	310.33364957463846	273.77150974787537	234.37483631885857	255.1228785987331	238.90017691899686	294.88243615835944	253.64221679996396	297.43059613809083	316.7718973814281	434.29725517222477	411.0759032788712	443.0048588624002	417.16735343166204	292.52173341196254	307.29551289133764	304.91084440047825	361.9951862303253	285.62613269252347	339.55785881356405
ENSDARG00000074656	7.692465510843576e-7	1.6712258403950357e-4	0.7292912808848008	16	29509133	29513434	1	protein_coding	ctss2.1	cathepsin S, ortholog2, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-050522-559]	77	89	110	108	86	89	88	86	104	95	60	121	203	122	162	143	92	92	97	73	55	85	84.86385444551284	83.75117219154261	91.6145026353463	108.46612994841733	79.00788536348081	81.8014134603075	87.35725025948838	82.18166086013491	120.26577788419365	100.40004414998573	72.54404783855874	127.34019795067377	171.8564187133755	120.84641012053562	181.68806869799704	140.03505056508843	91.22711686067984	92.69241700328874	83.54901668600675	80.81238102389526	55.90547081170388	77.79627493033139
ENSDARG00000055045	8.087332620006334e-7	1.7399542801877705e-4	0.5482745595315024	14	4125363	4145594	-1	protein_coding	casp3b	caspase 3, apoptosis-related cysteine peptidase b [Source:ZFIN;Acc:ZDB-GENE-070607-1]	147	172	225	177	185	154	169	146	137	167	163	198	316	253	267	237	246	173	263	172	184	208	162.0128130323427	161.85619794320596	187.39330084502652	177.76393519323952	169.95882316562734	141.54401879648714	167.76562833924473	139.51770332069415	158.42703432821665	176.49270918997493	197.07799662808458	208.3748693738298	267.5203365193431	250.60771934832385	299.4488539652174	232.08606282465706	243.9333776926874	174.3020450170538	226.52980812803892	190.40725391931485	187.02921144279117	190.3720610059874
ENSDARG00000002165	9.82734559873992e-7	2.0939805621930443e-4	0.7658980936214212	24	12945803	12954482	1	protein_coding	psme1	proteasome activator subunit 1 [Source:ZFIN;Acc:ZDB-GENE-991110-17]	117	204	193	222	144	134	125	138	148	145	116	176	340	319	278	329	154	110	153	118	143	195	128.94897363798705	191.9689789558954	160.7418091692894	222.95815600508007	132.29227316675858	123.16167869304725	124.08700320950054	131.87289765928625	171.14745314289095	153.24217264997824	140.25182582121357	185.22210611007094	287.83833676131854	315.9836461348431	311.785698136069	322.17854290849016	152.70626083200756	110.82788989523654	131.78350054596942	130.62823233999507	145.3542241104301	178.47380719311317
ENSDARG00000016260	1.0185617565426881e-6	2.1496503357129493e-4	-0.20334171420284836	7	22718251	22761090	1	protein_coding	fxr2	fragile X mental retardation, autosomal homolog 2 [Source:ZFIN;Acc:ZDB-GENE-040426-943]	1785	1873	2160	1839	2070	2106	1815	2035	1646	1823	1468	1598	1846	1625	1407	1657	1834	1786	2076	1546	1658	2022	1967.2984439641614	1762.538713648981	1798.9756881122546	1846.9371571772174	1901.7014267721545	1935.6604128922202	1801.7432866019478	1944.6474401206344	1903.4372153594495	1926.6240051097263	1774.9110371167371	1681.7325316130305	1562.7928519452767	1609.6345610317244	1577.9945225807521	1622.643907596864	1818.5927426357264	1799.4419213899314	1788.1212230943302	1711.4512474375626	1685.295829196455	1850.636093048589
ENSDARG00000102599	1.192145716209851e-6	2.492259346340594e-4	0.3683326567926802	8	52515188	52529642	1	protein_coding	si:ch1073-392o20.2	si:ch1073-392o20.2 [Source:ZFIN;Acc:ZDB-GENE-091204-431]	810	793	1116	995	904	899	865	862	816	850	701	967	1402	1041	1045	1294	962	790	988	744	827	1011	892.7236636476026	746.2323544707111	929.4707721913315	999.2944379506966	830.5014926579844	826.286187649623	858.6820622097438	823.7278100167011	943.6237957067502	898.3161844998724	847.5562922471613	1017.6691852752193	1186.9098474687312	1031.156663405554	1172.0001962309068	1267.17031770087	953.9183306518914	795.9457547021533	850.9941081007698	823.6220750928503	840.6149883868928	925.3180465242945
ENSDARG00000063177	1.2415333706931635e-6	2.5712504200523835e-4	0.6496235828182496	22	32228882	32235551	1	protein_coding	manf	mesencephalic astrocyte-derived neurotrophic factor [Source:ZFIN;Acc:ZDB-GENE-060929-640]	126	154	127	133	137	129	81	100	84	89	85	164	247	232	142	248	137	114	138	160	116	138	138.86812545629374	144.91775862356812	105.77310758808163	133.57403039943986	125.8613987767078	118.56609366718727	80.40837807975635	95.56007076759875	97.13774367569488	94.05898872998664	102.77073443795821	172.59332614802065	209.10608582366376	229.80628809806774	159.25744293281224	242.85798979120233	135.84907619470803	114.85799498233605	118.86354951205084	177.12302690168823	117.90972025741182	126.30454047512626
ENSDARG00000010312	1.334909367211771e-6	2.739036257167856e-4	0.5385756234647524	22	38173960	38199988	1	protein_coding	cp	ceruloplasmin [Source:ZFIN;Acc:ZDB-GENE-010522-1]	1981	3085	3327	2323	2845	2889	2354	2359	2678	2671	1866	2951	4223	3701	3828	4047	2204	2266	1951	2221	2275	1926	2183.315528007285	2903.060294504595	2770.922275161792	2333.0261099090135	2613.6910913849174	2655.329027941892	2336.8064444413144	2254.2620694076545	3096.8437805179865	2822.826504469599	2256.1198877791767	3105.627472334201	3575.1214592442593	3666.0046217713307	4293.221771456375	3963.0898576007894	2185.4844082710692	2283.0545318418726	1680.454964478342	2458.68901717906	2312.4535653932057	1762.7720648919794
ENSDARG00000117266	1.5112748695630377e-6	3.0724634045428364e-4	1.076584937840107	12	46071521	46083500	-1	lincRNA	FO904966.1	NA	54	87	97	108	105	34	29	26	49	51	46	125	218	190	138	247	49	33	65	53	28	76	59.514910909840175	81.86912337824951	80.7873341420781	108.46612994841733	96.46311585076145	31.24997817584781	28.788184744604127	24.845618399575674	56.66368381082201	53.89897106999234	55.617103342895035	131.5497912713572	184.55516886461012	188.20342559755548	154.77131777977527	241.87872370333457	48.588355719275135	33.24836696857096	55.9864544803138	58.67200266118423	28.46096695868561	69.55902229064924
ENSDARG00000105424	1.7076809734372468e-6	3.440200942851763e-4	0.39706588446341273	14	32866748	32876280	-1	protein_coding	si:rp71-46j2.7	si:rp71-46j2.7 [Source:ZFIN;Acc:ZDB-GENE-160113-120]	217	284	357	294	281	274	301	298	264	272	248	299	421	376	336	378	298	260	278	222	233	321	239.16177161917255	267.25093148761914	297.3307040074421	295.26890930402493	258.15367194346635	251.8380594171265	298.8015037284773	284.76901088744427	305.2900515521839	287.4611790399592	299.8487310660428	314.6671007210864	356.4115875779856	372.44467381410976	376.834512855105	370.16258121401	295.4965307008978	261.9568306614682	239.4497591619575	245.75819982609244	236.83590362049097	293.7953441486632
ENSDARG00000020298	1.8069124912002213e-6	3.607313586035757e-4	-0.4696988619615111	22	336256	339623	1	protein_coding	btg2	B-cell translocation gene 2 [Source:ZFIN;Acc:ZDB-GENE-000210-15]	1014	1357	1391	1127	1349	780	792	1199	732	876	720	736	1117	840	788	859	684	593	898	553	572	793	1117.557771529221	1276.9701198193632	1158.5070287796973	1131.8641523320957	1239.3213645969258	716.9112640341557	786.2152523353955	1145.765248503509	846.4860520310554	925.7940913198685	870.5285740627049	774.5651710057512	945.6335945952729	832.0572500102453	883.766655148282	841.1895694783983	678.2537818772284	597.4630791625024	773.4744018972584	612.18146172896	581.4168964417204	725.793482585327
ENSDARG00000088440	1.9499064329485344e-6	3.8580291566196e-4	0.36378901872049774	15	28545143	28587490	-1	protein_coding	ssh2a	slingshot protein phosphatase 2a [Source:ZFIN;Acc:ZDB-GENE-030131-3810]	539	692	672	610	644	765	737	654	571	685	435	701	845	789	731	836	804	742	787	683	772	742	594.0469811185899	651.18888939941	559.6813251904792	612.6327710049497	591.6404438846703	703.1245089565757	731.6169709232151	624.9628628200958	660.3053766526401	723.9371604498972	525.9443468295509	737.7312294497711	715.3629251862181	781.5394884024804	819.8393717175052	818.6664494574401	797.2456734346368	747.5844936569591	677.866764246261	756.0939210865816	784.709517575189	679.1157176271281
ENSDARG00000013598	2.0135664914223727e-6	3.9232032767214716e-4	1.3237092741827516	15	34699585	34702661	1	protein_coding	tnfb	tumor necrosis factor b (TNF superfamily, member 2) [Source:ZFIN;Acc:ZDB-GENE-050601-2]	10	11	22	21	7	7	14	8	12	12	9	38	38	32	32	30	15	13	13	6	12	10	11.02127979811855	10.351268473112007	18.322900527069258	21.090636378858925	6.4308743900507634	6.433819036203961	13.897744359464062	7.6448056614079	13.876820525099268	12.682110839998199	10.881607175783811	39.99113654649259	32.17016704979443	31.697419048009344	35.88900122429571	29.377982636032538	14.873986444676062	13.097841533073408	11.19729089606276	6.642113508813309	12.197557268008119	9.152502932980163
ENSDARG00000105641	2.0182543932592406e-6	3.9232032767214716e-4	0.44563676494057586	7	34256520	34265481	-1	protein_coding	si:ch211-98n17.5	si:ch211-98n17.5 [Source:ZFIN;Acc:ZDB-GENE-160728-87]	361	437	482	453	442	361	364	359	329	425	286	446	665	566	516	662	456	349	462	402	331	409	397.86820071207967	411.2276657045407	401.43809336579017	454.95515617252823	406.0637829146339	331.80123886709	361.3413533460656	343.0606540556795	380.45616272980493	449.1580922499362	345.79329469713	469.36965525620246	562.9779233714024	560.6480994116653	578.7101447417684	648.2741501684513	452.16918791815226	351.6266688494323	397.93449184469193	445.0216050904917	336.4492879758906	374.3373699588887
ENSDARG00000090526	2.0377688981367376e-6	3.9266920680617484e-4	0.8007545855240246	12	30540911	30549022	-1	protein_coding	zgc:158404	zgc:158404 [Source:ZFIN;Acc:ZDB-GENE-070112-592]	146	160	156	112	167	63	101	73	49	115	60	166	316	274	226	269	89	112	106	99	66	108	160.91068505253085	150.56390506344738	129.92602191921839	112.48339402058093	153.4222890197825	57.90437132583565	100.26229859327644	69.75885166034708	56.66368381082201	121.53689554998273	72.54404783855874	174.69812280836237	267.5203365193431	271.40915059857997	253.46607114658846	263.4225776364251	88.25231957174464	112.8429424387863	91.3009873063579	109.5948728954196	67.08656497404465	98.84703167618576
ENSDARG00000068951	2.073707653758412e-6	3.9614966902833115e-4	1.5548370569710948	18	15758375	15768336	1	protein_coding	si:ch211-219a15.4	si:ch211-219a15.4 [Source:ZFIN;Acc:ZDB-GENE-060503-308]	47	119	59	134	103	14	8	11	21	24	18	150	380	260	248	289	26	22	16	18	11	36	51.80001505115719	111.981904390939	49.138687777140284	134.57834641748076	94.62572316788982	12.867638072407923	7.941568205408035	10.511607784435862	24.28443591892372	25.364221679996398	21.763214351567623	157.85974952562864	321.70167049794424	257.5415297650759	278.13975948829176	283.0078993937801	25.78157650410517	22.165577979047306	13.781281102846474	19.926340526439926	11.181094162340775	32.94901055872859
ENSDARG00000103979	2.5689078129386163e-6	4.865555310659807e-4	0.3169730529331241	22	4762478	4769140	-1	protein_coding	calr3a	calreticulin 3a [Source:ZFIN;Acc:ZDB-GENE-000208-17]	953	1131	1298	1076	1185	873	889	884	873	847	758	1190	1616	1437	1157	1369	1143	1096	1089	1109	955	1268	1050.327964760698	1064.2986039172438	1081.0511310970862	1080.6440354120098	1088.6551646014507	802.3891455151511	882.5067668259678	844.7510255855728	1009.5386932009717	895.1456567898729	916.4731376937921	1252.3540129033206	1368.0786829596786	1423.4122241246696	1297.611700515942	1340.6152742909514	1133.3977670843158	1104.248793865266	937.9884450624882	1227.6839802123266	970.7222659123128	1160.5373719018846
ENSDARG00000091260	2.8006264124368246e-6	5.259481466067799e-4	0.36365238335585587	2	394166	424925	1	protein_coding	mylk4a	myosin light chain kinase family, member 4a [Source:ZFIN;Acc:ZDB-GENE-120824-2]	360	456	566	407	514	597	586	594	481	628	519	516	662	566	498	597	631	645	640	492	604	528	396.76607273226784	429.10712943082507	471.39825901460006	408.7566193426468	472.2099194980132	548.7128520876806	581.7198710461386	567.6268203595365	556.2292227143956	663.6971339599057	627.5060138035332	543.0375383681625	560.4381733411556	560.6480994116653	558.522581553102	584.6218544570476	625.6990297727064	649.854445294796	551.251244113859	544.6533077226914	613.9437158230753	483.2521548613526
ENSDARG00000070682	3.0149725138131928e-6	5.614436210596668e-4	0.23574579253503694	23	24693533	24699400	-1	protein_coding	sdf4	stromal cell derived factor 4 [Source:NCBI gene;Acc:406360]	605	694	757	667	700	703	690	709	620	635	547	708	872	803	714	779	693	696	783	709	667	758	666.7874277861723	653.070938212703	630.4743499541559	669.8787840332811	643.0874390050764	646.139254635912	684.960257716443	677.5209017422751	716.9690604634621	671.0950319499046	661.3599027948605	745.0980177609672	738.2206754584405	795.4071092359844	800.7733398170981	762.8482824489782	687.178173744034	701.2382851553148	674.4214439705494	784.876412958106	677.980891480118	693.7597223198964
ENSDARG00000098700	3.2112540299127446e-6	5.930115775238868e-4	1.4599205754677766	10	44955106	44964776	1	protein_coding	il1b	interleukin 1, beta [Source:ZFIN;Acc:ZDB-GENE-040702-2]	12	14	20	28	16	34	16	27	36	28	10	59	56	45	49	28	20	18	22	42	21	21	13.22553575774226	13.174341693051646	16.65718229733569	28.120848505145233	14.699141462973174	31.24997817584781	15.88313641081607	25.80121910725166	41.6304615752978	29.591591959995796	12.09067463975979	62.091501480080595	47.408667231276	44.574495536263136	54.95503312470281	27.419450460297035	19.83198192623475	18.135472891947796	18.949261516413902	46.49479456169316	21.34572521901421	19.220256159258344
ENSDARG00000058647	3.3987624830223303e-6	6.22451046477478e-4	0.6858866634015836	23	7505943	7545960	1	protein_coding	hck	HCK proto-oncogene, Src family tyrosine kinase [Source:ZFIN;Acc:ZDB-GENE-090313-72]	53	80	86	80	91	82	77	50	76	63	42	99	161	135	99	111	74	73	65	62	52	75	58.41278293002832	75.28195253172369	71.62588387854346	80.3452814432721	83.60136707065993	75.36759442410354	76.43759397705233	47.78003538379937	87.88652999229537	66.58108190999054	50.78083348699112	104.1874346869149	136.29991828991848	133.72348660878941	111.03159753766487	108.6985357533204	73.37833312706857	73.54941783956606	55.9864544803138	68.63517292440419	52.85608149470185	68.64377199735122
ENSDARG00000035598	3.5338881830309567e-6	6.375924723847768e-4	0.23174928156572916	5	20319519	20419863	1	protein_coding	coro1ca	coronin, actin binding protein, 1Ca [Source:NCBI gene;Acc:317741]	1153	1225	1523	1166	1247	1244	1127	1236	1079	1156	1098	1292	1630	1423	1263	1521	1344	1232	1469	1202	1228	1323	1270.7535607230689	1152.754898142019	1268.4444319421127	1171.0324770356908	1145.6143377704718	1143.3815544339611	1118.768420936857	1181.1224746875205	1247.7574455485092	1221.7100109198266	1327.5560754456249	1359.6986425807481	1379.9308497674976	1409.5446032911655	1416.4940170714215	1489.4637196468498	1332.709185442975	1241.2723668266492	1265.293871255092	1330.636739598933	1248.2166937594975	1210.8761380332755
ENSDARG00000032801	3.5404565927487626e-6	6.375924723847768e-4	0.6204236190759304	10	2715548	2755378	1	protein_coding	grk5	G protein-coupled receptor kinase 5 [Source:ZFIN;Acc:ZDB-GENE-091204-274]	100	140	135	122	113	43	55	35	41	52	46	119	234	195	171	187	89	67	100	70	62	77	110.21279798118552	131.74341693051647	112.43598050701591	122.52655420098995	103.81268658224805	39.52203122239576	54.59828141218024	33.44602476865956	47.412470127422495	54.95581363999219	55.617103342895035	125.23540129033205	198.10050235926042	193.15614732380692	191.7818502923302	183.1227584312695	88.25231957174464	67.5042602089168	86.13300689279046	77.4913242694886	63.02071255137528	70.47427258394725
ENSDARG00000101334	3.595375005409477e-6	6.375924723847768e-4	0.3045630900855913	15	43604032	43625549	-1	protein_coding	ctsc	cathepsin C [Source:ZFIN;Acc:ZDB-GENE-030619-9]	695	984	1041	877	849	853	709	737	726	743	627	865	1220	1074	1014	1094	807	819	910	684	736	802	765.9789459692392	925.9680161402015	867.0063385763227	880.7851478218704	779.973193879014	784.0068054117113	703.8214822042871	704.2777215572028	839.5476417685057	785.2340295098885	758.0852999129388	910.3245555977918	1032.8316789670841	1063.8446267988136	1137.2327262948704	1071.31710012732	800.2204707235721	825.1640165836247	783.8103627243933	757.2009400047173	748.1168457711647	734.030735225009
