Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	Cnt_1 count	Cnt_2 count	Cnt_3 count	Cnt_4 count	Cnt_6 count	Amp_1 count	Amp_2 count	Amp_3 count	Amp_4 count	Amp_5 count	Amp_6 count	Nic_1 count	Nic_4 count	Nic_5 count	Nic_6 count	Nic_7 count	Oxy_1 count	Oxy_2 count	Oxy_3 count	Oxy_4 count	Oxy_5 count	Oxy_6 count	Cnt_1 normalised count	Cnt_2 normalised count	Cnt_3 normalised count	Cnt_4 normalised count	Cnt_6 normalised count	Amp_1 normalised count	Amp_2 normalised count	Amp_3 normalised count	Amp_4 normalised count	Amp_5 normalised count	Amp_6 normalised count	Nic_1 normalised count	Nic_4 normalised count	Nic_5 normalised count	Nic_6 normalised count	Nic_7 normalised count	Oxy_1 normalised count	Oxy_2 normalised count	Oxy_3 normalised count	Oxy_4 normalised count	Oxy_5 normalised count	Oxy_6 normalised count
ENSDARG00000079497	2.66809039374396e-10	1.5521615865605489e-7	-0.508538417747578	5	27866649	27867657	-1	protein_coding	tcima	transcriptional and immune response regulator a [Source:ZFIN;Acc:ZDB-GENE-050320-36]	332	445	501	310	439	301	282	286	231	256	207	253	336	297	287	311	286	334	327	286	306	378	365.90648929753587	418.755860957713	417.26241654825907	311.3379655926794	403.30769389032645	276.65421855677033	279.94027924063323	273.3018023953324	267.1287951081609	270.55169791996155	250.27696504302764	266.25677753322697	284.45200338765596	294.1916705393367	321.8794797304022	304.55175332687065	283.5973415451569	336.51377477280914	281.6549325394248	316.60741058676774	311.037710334207	345.96461086665016
ENSDARG00000101040	2.860419087644086e-10	1.6234622480360457e-7	-2.033174459949234	2	45191049	45193014	1	protein_coding	ccl20a.3	chemokine (C-C motif) ligand 20a, duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-081022-193]	26	36	26	16	39	6	0	4	8	8	12	62	62	78	58	74	11	13	19	12	7	13	28.655327475108233	33.87687863927566	21.654336986536396	16.06905628865442	35.829157315997115	5.514702031031967	0	3.82240283070395	9.251213683399511	8.454740559998799	14.508809567711749	65.24869647059317	52.488167291769855	77.26245892952278	65.04881471903597	72.46569050221359	10.907590059429111	13.097841533073408	16.365271309630188	13.284227017626618	7.1152417396714025	11.898253812874213
ENSDARG00000054160	3.0593336284052967e-10	1.6950165126902678e-7	-1.8013340547100836	10	40786196	40819136	-1	protein_coding	zgc:113625	zgc:113625 [Source:ZFIN;Acc:ZDB-GENE-050320-47]	50	78	75	110	118	28	16	15	21	33	22	61	121	161	180	115	47	30	40	21	18	49	55.10639899059276	73.39990371843061	62.464433615008836	110.47476198449914	108.40616828942716	25.735276144815845	15.88313641081607	14.334010615139812	24.28443591892372	34.875804809995046	26.599484207471537	64.19629814042231	102.43658455329278	159.477639585297	201.8756318866634	112.6156001047914	46.60515752665166	30.225788153246327	34.45320275711619	23.24739728084658	18.296335902012178	44.8472643716028
ENSDARG00000052779	4.935312294360831e-10	2.6708073741808493e-7	-1.6788418341938562	12	46120836	46145909	-1	protein_coding	zgc:153932	zgc:153932 [Source:ZFIN;Acc:ZDB-GENE-070209-223]	255	525	500	505	361	112	101	55	150	124	168	467	1007	736	621	604	259	216	251	114	146	217	281.04263485202307	494.03781348943676	416.42955743339223	507.1795891106551	331.64937925833226	102.94110457926338	100.26229859327644	52.55803892217931	173.46025656374084	131.04847867998137	203.12333394796448	491.4700201897905	852.5094268195522	729.0406381042148	696.4709300089887	591.4767170721218	256.82416594474	217.62567470337356	216.19384730090408	126.20015666745287	148.4036134274321	198.60931364566954
ENSDARG00000074526	1.2199584047277315e-9	6.451916381366889e-7	0.5405952105680986	15	18253542	18361475	-1	protein_coding	zbtb16b	zinc finger and BTB domain containing 16b [Source:ZFIN;Acc:ZDB-GENE-100923-1]	295	294	425	343	351	545	474	502	357	480	380	341	308	319	259	309	435	398	596	332	430	433	325.12775404449724	276.6611755540846	353.9651238183834	344.4803941880291	322.462415843974	500.91876781873697	470.53791617042606	479.7115552533457	412.8354106217032	507.2844335999279	459.44563631087203	358.86783058826245	260.74766977201796	315.9836461348431	290.47660365914345	302.59322115113514	431.3456068956058	400.99545616640125	513.3527210810312	367.5302808210031	437.0791354369576	396.3033769980411
ENSDARG00000088641	1.8510332052146334e-9	9.424553388824196e-7	-1.451166041012545	19	40196462	40199098	-1	protein_coding	grn2	granulin 2 [Source:ZFIN;Acc:ZDB-GENE-050522-264]	178	437	334	220	278	85	113	114	75	99	89	179	280	315	270	347	196	164	132	229	100	262	196.1787804065102	411.2276657045407	278.174944365506	220.94952396899828	255.3975829191589	78.12494543961952	112.17465090138849	108.93848067506256	86.73012828187042	104.62741442998514	107.60700429386213	188.37930110058352	237.04333615637998	312.021468753842	302.8134478299951	339.8053324901097	194.35342287710054	165.23430857107994	113.69556909848342	253.50733225304128	101.64631056673433	239.79557684408027
ENSDARG00000102558	1.8630402057838978e-9	9.424553388824196e-7	0.5053338760757546	6	344423	346084	-1	protein_coding	pde6ha	phosphodiesterase 6H, cGMP-specific, cone, gamma, paralog a [Source:ZFIN;Acc:ZDB-GENE-040426-1754]	3339	3263	4432	2957	3615	5275	4706	5103	4828	4121	3446	3072	4205	3338	2842	3689	3686	3704	4169	3957	3337	5082	3680.0053245917843	3070.5626388876804	3691.231597089589	2969.7624653469447	3321.0872742905017	4848.342202282271	4671.627496831276	4876.430411270564	5583.1074579316055	4355.248230969381	4166.446480861224	3232.9676702848747	3559.882959062778	3306.4370244454744	3187.3919212327633	3612.5125981441347	3655.0342690050643	3731.8773106541466	3590.8850573604345	4380.473859062377	3391.9373836119244	4651.301990540519
ENSDARG00000035178	1.9486235086390922e-9	9.6477593714961e-7	-0.8902160199042546	5	55543580	55560937	-1	protein_coding	gna14	guanine nucleotide binding protein (G protein), alpha 14 [Source:ZFIN;Acc:ZDB-GENE-040808-7]	243	321	371	432	349	198	171	110	182	184	164	364	587	512	444	569	225	173	266	253	186	281	267.81709909428076	302.06883453354135	308.99073161557703	433.86451979366933	320.6250231611024	181.9851670240549	169.75102039059675	105.11607784435861	210.4651112973389	194.45903287997237	198.28706409206055	383.07299218219214	496.9444225849823	507.1587047681495	497.95989198710305	557.2024039967505	223.10979667014092	174.3020450170538	229.11379833482263	280.0757862882945	189.06213765412585	257.1853324167426
ENSDARG00000069946	2.325492547394908e-9	1.1273794078724898e-6	0.5197307647364293	1	31019165	31064706	1	protein_coding	itga6b	integrin, alpha 6b [Source:ZFIN;Acc:ZDB-GENE-050320-5]	659	848	1159	741	922	1202	1156	1403	969	1215	850	948	988	1102	953	982	1289	1243	1543	1064	1019	1209	726.3023386960125	797.9886968362712	965.2837141306032	744.1981693683078	847.0380268038292	1104.7786402167374	1147.556605681461	1340.7077928694105	1120.553257401766	1284.0637225498176	1027.707344379582	997.673617001973	836.424343294655	1091.5798684658218	1068.8193177110568	961.6392982861317	1278.1712351458295	1252.3551558161728	1329.032296355757	1177.8681288962268	1035.7759046750227	1106.5376045973017
ENSDARG00000045768	2.6383283989366554e-9	1.2529367723113463e-6	0.2891657326786872	4	12013043	12026507	1	protein_coding	cry1a	cryptochrome circadian regulator 1a [Source:ZFIN;Acc:ZDB-GENE-010426-2]	1388	1661	1833	1316	1619	1985	1942	2009	1533	1647	1408	1577	1962	1698	1553	1701	2017	2111	2180	1920	1915	2287	1529.7536359788548	1563.041539439913	1526.630757550816	1321.679879741826	1487.369376784598	1824.447255266409	1927.8156818628004	1919.8018217210588	1772.7638220814315	1740.6197127897528	1702.3669892781784	1659.6321666794424	1660.996519781491	1681.9442982349958	1741.7380906666012	1665.731615463045	2000.0553772607743	2126.8879597167665	1877.6995502628322	2125.4763228202587	1946.5268473529622	2093.1774207725634
ENSDARG00000056511	2.8113197588326425e-9	1.3083882157607118e-6	0.38324052907415346	10	26800213	26811397	1	protein_coding	arr3a	arrestin 3a, retinal (X-arrestin) [Source:ZFIN;Acc:ZDB-GENE-040718-102]	3550	3849	4412	3229	3963	5260	4713	5014	4367	4471	3502	3667	3897	3417	2804	3944	3790	4030	4486	4077	3777	4781	3912.554328332086	3622.0029411825562	3674.5744147922533	3242.93642225407	3640.7936011101683	4834.555447204691	4678.576369011009	4791.3819482874005	5050.0062694257085	4725.143130469329	4234.154258843879	3859.1446767365346	3299.13528929076	3384.6900277202476	3144.7737322789117	3862.225450550411	3758.160575021485	4060.330875252757	3863.92668921058	4513.316129238643	3839.1811501055554	4375.811652257816
ENSDARG00000038321	3.0033776502633484e-9	1.3703646651299629e-6	-1.9338566947003952	9	33080438	33081978	-1	protein_coding	zgc:172053	zgc:172053 [Source:ZFIN;Acc:ZDB-GENE-080219-25]	51	118	81	59	33	17	18	10	21	27	5	88	127	222	96	124	18	27	16	34	21	21	56.20852697040461	111.04087998429245	67.46158830420954	59.25464506441317	30.316979267382173	15.624989087923906	17.86852846216808	9.556007076759874	24.28443591892372	28.534749389995948	6.045337319879895	92.61105305503547	107.51608461378663	219.9008446455648	107.66700367288713	121.42899489560116	17.848783733611274	27.203209337921695	13.781281102846474	37.63864321660875	21.34572521901421	19.220256159258344
ENSDARG00000035859	3.818539985724064e-9	1.7087966436115185e-6	0.47452818693498644	2	24536762	24542518	1	protein_coding	angptl4	angiopoietin-like 4 [Source:ZFIN;Acc:ZDB-GENE-041111-222]	896	863	1201	849	1001	1432	1458	1304	987	1206	988	979	1529	1127	964	1158	1189	1180	1294	1144	1071	1608	987.5066699114221	812.1040629359693	1000.2637969550082	852.6642993167251	919.6150377772592	1316.175551406296	1447.3508054356143	1246.1033228094875	1141.3684881894148	1274.552139419819	1194.5586544082673	1030.2979652372696	1294.4259320825179	1116.3434770970791	1081.1561618819085	1133.9901297508559	1179.0113255146557	1188.8810006943556	1114.5611091927087	1266.429642347071	1088.6319861697245	1471.7224716232101
ENSDARG00000101849	4.443671064476058e-9	1.951023125855809e-6	0.2527069863330266	4	8670662	8711031	1	protein_coding	adipor2	adiponectin receptor 2 [Source:ZFIN;Acc:ZDB-GENE-041210-60]	2580	3153	3931	3180	3307	4019	3662	3688	3140	3628	2968	2551	3221	2776	2622	2688	3251	3061	3587	3121	2966	3398	2843.4901879145864	2967.04995415656	3273.96918054133	3193.7249373700656	3038.128801128268	3693.9312437862454	3635.252846025528	3524.2554099090416	3631.101370734308	3834.2248439594555	3588.5122330807058	2684.668140265858	2726.8449491417855	2749.7511024148107	2940.65503781573	2632.2672441885156	3223.688662109458	3084.0379179029005	3089.590957244394	3455.0060435010564	3014.82957140934	3110.0204966266597
ENSDARG00000091260	4.585729148324997e-9	1.976109579287457e-6	0.4361509821218981	2	394166	424925	1	protein_coding	mylk4a	myosin light chain kinase family, member 4a [Source:ZFIN;Acc:ZDB-GENE-120824-2]	360	456	566	407	514	597	586	594	481	628	519	516	662	566	498	597	631	645	640	492	604	528	396.76607273226784	429.10712943082507	471.39825901460006	408.7566193426468	472.2099194980132	548.7128520876806	581.7198710461386	567.6268203595365	556.2292227143956	663.6971339599057	627.5060138035332	543.0375383681625	560.4381733411556	560.6480994116653	558.522581553102	584.6218544570476	625.6990297727064	649.854445294796	551.251244113859	544.6533077226914	613.9437158230753	483.2521548613526
ENSDARG00000019122	5.237966827298093e-9	2.216136146749575e-6	-5.686956858519482	22	14098028	14099399	1	protein_coding	he1.2	hatching enzyme 1, tandem dupliate 2 [Source:ZFIN;Acc:ZDB-GENE-030131-2100]	12	0	20	14	6	0	0	0	0	0	0	4	10	6	9	15	13	15	15	3	17	26	13.22553575774226	0	16.65718229733569	14.060424252572616	5.51217804861494	0	0	0	0	0	0	4.20959332068343	8.465833434156428	5.943266071501752	10.09378159433317	14.688991318016269	12.890788252052586	15.112894076623164	12.91995103391857	3.3210567544066545	17.279872796344836	23.796507625748426
ENSDARG00000103435	5.46585047386054e-9	2.2712560808345495e-6	0.2460313999096258	13	23132666	23226460	1	protein_coding	sorbs1	sorbin and SH3 domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-090313-168]	1536	1780	1981	1856	1905	2095	2049	2085	1726	2072	1778	1694	2169	1701	1469	1766	1869	1815	2203	1690	1780	2006	1692.8685769910094	1675.023443830852	1649.8939065511001	1864.0105294839127	1750.1165304352435	1925.5501258353283	2034.0341566101329	1992.4274755044337	1995.9493521934446	2189.777805039689	2149.7219509492907	1782.7627713094328	1836.2392718685292	1684.9159312707466	1647.529462452825	1729.3839111744487	1853.2987110066372	1828.6601832714027	1897.510141848174	1870.861971649082	1809.304328087871	1835.9920883558207
ENSDARG00000006588	7.551594585030804e-9	3.082905368309944e-6	-0.900434281948041	1	45173421	45177401	-1	protein_coding	zgc:111983	zgc:111983 [Source:ZFIN;Acc:ZDB-GENE-050417-335]	1525	2625	2582	2566	2043	1068	967	854	1320	1225	1108	2438	4283	3515	3152	3915	1409	1122	1613	1232	1034	1615	1680.745169213079	2470.189067447184	2150.4422345860376	2577.0749022929526	1876.8966255533871	981.6169615236901	959.9370568286962	816.0830043552933	1526.4502577609194	1294.632148249816	1339.6467500853848	2565.747128956551	3625.916459849198	3481.763373554776	3535.066620593128	3833.826734002246	1397.163126703238	1130.4444769314127	1389.3254011807103	1363.8473071429994	1051.022851260033	1478.1292236762963
ENSDARG00000091131	1.1687693848792074e-8	4.689183376920544e-6	0.4278357494152928	22	786556	809282	1	protein_coding	cry3b	cryptochrome circadian regulator 3b [Source:ZFIN;Acc:ZDB-GENE-010426-5]	578	817	727	516	769	873	961	914	713	876	699	725	859	778	667	803	896	883	1118	769	986	991	637.0299723312522	768.8169402302282	605.4885765081524	518.227065309105	706.4774865641482	802.3891455151511	953.9808806746402	873.4190468158525	824.5144195329815	925.7940913198685	845.1381573192093	762.9887893738718	727.2150919940372	770.6435006047271	748.0613692689137	786.3506685578043	888.4727902953167	889.645697977217	962.9670170613974	851.2975480462391	1002.2326221880005	907.0130406583341
ENSDARG00000103720	1.378465504129854e-8	5.43676140357656e-6	-0.4860165266591986	15	13984879	13986761	1	protein_coding	zgc:162730	zgc:162730 [Source:ZFIN;Acc:ZDB-GENE-030131-6366]	1667	2075	2460	1997	2166	1310	1387	1428	1366	1428	1155	1308	2049	1763	1532	1731	1603	1288	1732	1200	1092	1777	1837.2473423463625	1952.6256437915833	2048.83342257229	2005.6190880276797	1989.8962755499936	1204.0432767753127	1376.869387612618	1364.59781056131	1579.6447364404667	1509.1711899597856	1396.4729208922558	1376.5370158634817	1734.649270658652	1746.3296806762646	1718.1859336131572	1695.1095980990774	1589.5333513877151	1297.6938380460424	1491.8236793831309	1328.4227017626617	1109.977711388739	1626.399771190575
ENSDARG00000117407	1.5647744215994715e-8	6.068716798436617e-6	0.4954938857569694	5	13603536	13616296	1	lincRNA	AL954191.2	uncharacterized LOC101885516 [Source:NCBI gene;Acc:101885516]	275	344	381	351	434	457	473	468	381	496	474	288	364	268	281	279	317	302	400	255	285	302	303.08519444826015	323.7123958864119	317.31932276424493	352.5149223323563	398.71421218314737	420.03647136360144	469.54522014475003	447.2211311923621	440.58905167190176	524.1939147199255	573.097977924614	303.09071908920697	308.15633700329397	265.46588452707823	315.1502920008467	273.2152385151026	314.33691353082077	304.27293407601303	344.53202757116185	282.28982412456565	289.69198511519284	276.4055885760009
ENSDARG00000028507	1.7231321052833002e-8	6.5733252606462946e-6	0.49097169956780556	8	13106760	13159587	1	protein_coding	itgb4	integrin, beta 4 [Source:ZFIN;Acc:ZDB-GENE-030131-7209]	1090	1210	1624	1316	1332	1819	1783	2056	1407	1831	1282	1540	1644	1522	1320	1432	1971	1668	2651	1505	1816	1633	1201.3194979949221	1138.639532042321	1352.563202543658	1321.679879741826	1223.7035267925169	1671.873832407858	1769.9770137803157	1964.7150549818302	1627.0572065678891	1935.078745669725	1550.024488817205	1620.6934284631207	1391.7830165753167	1507.6084934709443	1480.4213005021982	1402.30903782662	1954.4418188304344	1680.553821320496	2283.3860127278754	1666.063471794005	1845.8969998918953	1494.6037289556607
ENSDARG00000094460	1.7694330201246682e-8	6.610032648592473e-6	0.4169635740530766	23	40477220	40480582	1	processed_transcript	CR354556.3	NA	721	674	834	617	715	901	866	951	843	897	767	686	695	619	583	755	643	590	680	658	620	715	794.6342734443475	634.2504500797721	694.6045017988982	619.662983131236	656.8678841266137	828.124421659967	859.6747582354197	908.7762729998641	974.8466418882235	947.9877852898653	927.3547448695759	721.9452544972083	588.3754236738718	613.1469497099307	653.8527410551375	739.3458963401522	637.5982189284472	594.4405003471778	585.7044468709752	728.4184481331929	630.2071255137528	654.4039597080816
ENSDARG00000036820	1.7895662091161403e-8	6.610032648592473e-6	-0.35970660808062593	8	26292560	26326501	1	protein_coding	mgll	monoglyceride lipase [Source:ZFIN;Acc:ZDB-GENE-031006-9]	1316	1689	1846	1774	1553	1378	1209	1118	1064	1093	1129	1384	1882	1632	1375	1585	1365	1182	1660	1164	1254	1473	1450.4004214324013	1589.3902228260165	1537.4579260440842	1781.6566160045588	1426.7354182498336	1266.5432331270083	1200.1694950422893	1068.361591181754	1230.411419892135	1155.128929009836	1365.0371668288803	1456.5192889564669	1593.2698523082397	1616.5683714484765	1542.1055213564564	1552.1367492703857	1353.5327664655215	1190.8960532379053	1429.8079144203218	1288.570020709782	1274.6447345068484	1348.163682027978
ENSDARG00000100185	1.840918500085335e-8	6.693464608904023e-6	-0.8420404841943365	KN150589.1	3626	5397	-1	protein_coding	elovl7b	ELOVL fatty acid elongase 7b [Source:ZFIN;Acc:ZDB-GENE-030131-5485]	177	233	271	308	240	114	94	165	132	120	124	172	291	230	260	241	178	130	251	151	166	158	195.07665242669836	219.25868674864526	225.7048201288986	309.3293335565976	220.48712194459762	104.77933858960736	93.3134264135444	157.67411676653794	152.64502577609196	126.82110839998198	149.9243655330214	181.0125127893875	246.35575293395206	227.82519940756714	291.5981349474027	236.00312717612806	176.50463914348927	130.9784153307341	216.19384730090408	167.15985663846828	168.732875540779	144.60954634108657
ENSDARG00000105693	1.872755859039172e-8	6.704465975360236e-6	0.28807143531260543	7	51219008	51249535	-1	transcribed_unprocessed_pseudogene	CR354588.1	insulin receptor substrate 2-B-like [Source:NCBI gene;Acc:794462]	1191	1477	1737	1512	1562	1820	1888	1825	1431	1560	1503	1430	1828	1518	1360	1461	1579	1392	1860	1258	1614	1658	1312.6344239559194	1389.8930486169486	1446.6762825236046	1518.5258192778426	1435.0036853227562	1672.7929494130299	1874.2100964762963	1743.971291508677	1654.8108476180876	1648.6744091997657	1817.2283983558964	1504.9296121443263	1547.554351763795	1503.6463160899432	1525.2825520325678	1430.7077543747846	1565.7349730762335	1402.4765703106295	1602.0739282059026	1392.6297990145238	1640.5714525470921	1517.484986288111
ENSDARG00000042874	2.487793355652799e-8	8.771356270612217e-6	-0.48717644394726933	25	23524796	23526086	-1	protein_coding	phlda2	pleckstrin homology-like domain, family A, member 2 [Source:NCBI gene;Acc:553622]	308	322	428	392	359	294	214	258	223	247	186	287	349	278	297	353	267	264	265	281	253	291	339.45541778205137	303.0098589401879	356.4637011629838	393.69187907203326	329.8119865754606	270.2203995205664	212.43694949466493	246.54498258040476	257.8775814247614	261.0401147899629	224.8865482995321	302.03832075903614	295.4575868520593	275.37132797958117	333.0947926129946	345.6809290173162	264.7569587152339	265.9869357485677	228.25246826589475	311.07231599608997	257.16516573383785	266.33783534972275
ENSDARG00000098256	2.548202493159411e-8	8.850249554599924e-6	-0.740875231644148	12	43730276	43819253	-1	protein_coding	si:ch73-329n5.6	si:ch73-329n5.6 [Source:ZFIN;Acc:ZDB-GENE-131121-171]	720	901	1234	924	882	493	512	372	589	545	493	914	1323	1003	904	1179	862	563	866	675	531	950	793.5321454645357	847.8629903885382	1027.7481477456122	927.9880006697928	810.2901731463962	453.12468354979325	508.2603651461142	355.4834632554673	681.1206074402891	575.9792006499182	596.0702597401577	961.8920737761639	1120.0297633388955	993.5159782860428	1013.8642845863538	1154.5547175960787	854.7584210207176	567.2372910092561	745.9118396915654	747.2377697414972	539.7419091093593	869.4877786331155
ENSDARG00000075048	3.981797160072331e-8	1.3625944105129874e-5	0.3121648740933708	14	34068075	34092744	1	protein_coding	lonrf1	LON peptidase N-terminal domain and ring finger 1 [Source:ZFIN;Acc:ZDB-GENE-101021-4]	541	698	724	584	680	801	837	854	587	697	636	611	810	681	587	678	784	910	1005	743	854	979	596.2512370782136	656.8350358392893	602.9899991635519	586.5205545358863	624.7135121763599	736.2127211427676	830.8865734908156	816.0830043552933	678.8078040194391	736.6192712898953	768.9669070887227	643.015379734394	685.7325081666706	674.5606991154489	658.3388662081745	663.9424075743353	777.4136915084022	916.8489073151386	865.6367192725442	822.5150561747148	868.0594922399112	896.030037138758
ENSDARG00000105341	4.70177502228322e-8	1.5856565908482685e-5	0.7073790104722522	23	3538463	3641439	1	protein_coding	si:dkey-9l20.3	si:dkey-9l20.3 [Source:ZFIN;Acc:ZDB-GENE-090313-369]	519	360	737	412	420	678	826	748	737	802	577	475	612	448	359	630	531	518	570	545	493	632	572.0044215223528	338.7687863927566	613.8171676568202	413.7781994328513	385.8524634030458	623.1613295066122	819.9669172083796	714.7893293416386	852.26806058318	847.5877411398797	697.6319267141399	499.88920683115737	518.1090061703734	443.7638666721308	402.6297324850675	616.9376353566834	526.5391201415325	521.8986087793866	490.95813928890567	603.3253103838756	501.11631109400025	578.4381853643463
ENSDARG00000092778	5.1984658954368256e-8	1.7281185912402134e-5	-2.758202834841993	3	5083407	5113772	1	protein_coding	si:ch73-338o16.4	si:ch73-338o16.4 [Source:ZFIN;Acc:ZDB-GENE-131119-14]	7	24	21	35	12	2	3	3	6	1	1	33	77	79	68	51	5	1	4	4	7	15	7.714895858682985	22.584585759517108	17.490041412202476	35.15106063143154	11.02435609722988	1.838234010343989	2.978088077028013	2.8668021230279623	6.938410262549634	1.0568425699998498	1.209067463975979	34.7291448956383	65.18691744300449	78.25300327477306	76.26412760162839	49.942570481255316	4.9579954815586875	1.0075262717748776	3.4453202757116186	4.428075672542206	7.1152417396714025	13.728754399470246
ENSDARG00000104225	5.729900442284381e-8	1.8779546942529232e-5	0.3238794940909432	3	48584684	48612078	-1	protein_coding	ndel1b	nudE neurodevelopment protein 1-like 1b [Source:NCBI gene;Acc:333957]	732	869	835	822	860	1115	1013	1033	884	907	747	948	1001	858	824	991	975	923	1050	773	902	890	806.7576812222779	817.7502093758486	695.437360913765	825.5477668296207	790.0788536348081	1024.8154607667739	1005.6010740097925	987.1355310292951	1022.259112015646	958.5562109898639	903.1733955900563	997.673617001973	847.4299267590584	849.8870482247505	924.1417815256146	970.4526930769415	966.809118903944	929.946748848212	904.3965723742999	855.7256237187813	916.8497213119437	814.5727610352345
ENSDARG00000069566	7.247122035353965e-8	2.3422295800373162e-5	-0.8917158989942029	1	45149844	45157243	-1	protein_coding	mucms1	mucin, multiple PTS and SEA group, member 1 [Source:ZFIN;Acc:ZDB-GENE-061009-17]	96	169	156	137	118	55	51	64	91	78	56	174	255	225	184	225	78	58	70	76	43	82	105.80428606193809	159.0331247232663	129.92602191921839	137.59129447160348	108.40616828942716	50.55143528445969	50.62749730947622	61.1584452912632	105.23255564866945	82.4337204599883	67.70777798265483	183.11730944972922	215.87875257098892	222.8724776813157	206.36175703970036	220.33486977024404	77.34472951231552	58.4365237629429	60.293104824953325	84.13343777830191	43.70791354369576	75.05052405043733
ENSDARG00000098108	7.919073198449523e-8	2.524340182574252e-5	-0.3502550817313845	8	40628926	40633991	1	protein_coding	dusp2	dual specificity phosphatase 2 [Source:ZFIN;Acc:ZDB-GENE-040801-188]	433	433	543	439	495	380	357	343	332	308	300	355	483	409	388	443	322	356	426	336	320	358	477.2214152585333	407.4635680779545	452.242499372664	440.89473191995563	454.7546890107326	349.2644619653579	354.39248116633354	327.7710427328637	383.92536786107974	325.50751155995374	362.7202391927937	373.60140721065443	408.89975486975544	405.1326372073694	435.15413984458553	433.81487692541384	319.29490901237943	358.6793527518564	366.9266093632874	371.9583564935453	325.26819381354983	327.65960500068985
ENSDARG00000074378	8.770223667971273e-8	2.7578797939688044e-5	-0.48684743635539035	1	51732979	51734535	-1	protein_coding	junba	JunB proto-oncogene, AP-1 transcription factor subunit a [Source:ZFIN;Acc:ZDB-GENE-040426-2172]	265	437	367	350	418	257	236	283	238	239	187	294	382	376	328	380	227	237	256	220	196	268	292.0639146501416	411.2276657045407	305.6592951561099	351.5106063143154	384.0150707201742	236.21307032920257	234.27626205953703	270.4350002723044	275.22360708113547	252.58537422996412	226.09561576350808	309.40510907023213	323.39483718477555	372.44467381410976	367.8622625490311	372.1211133897455	225.09299486276439	238.78372641064598	220.5004976455436	243.54416198982133	199.2267687107993	245.28707860386837
ENSDARG00000004748	9.036965244365073e-8	2.80386908315167e-5	-0.634781351223527	3	39472342	39488639	-1	protein_coding	zgc:100868	zgc:100868 [Source:ZFIN;Acc:ZDB-GENE-040801-33]	1952	2906	3461	3418	2495	1724	1431	1531	1791	1837	1615	3919	6573	5409	4523	5988	1949	1685	2360	1949	1582	1919	2151.353816592741	2734.616925714863	2882.5253965539414	3432.7521496638005	2292.1473718823795	1584.5577169165183	1420.5480127423623	1463.0246834519367	2071.1154633710657	1941.4198010897242	1952.6439543212061	4124.3490559395905	5564.59231627102	5357.8543634588295	5072.686016796547	5863.845334152094	1932.6266387115763	1697.6817679406688	2032.738962669855	2157.57987144619	1608.044633165737	1756.3653128388933
ENSDARG00000041947	1.0825929779205716e-7	3.314728762659434e-5	-0.650991847865242	16	31965340	31976269	-1	protein_coding	styk1b	serine/threonine/tyrosine kinase 1b [Source:ZFIN;Acc:ZDB-GENE-030131-3435]	196	248	263	274	236	159	118	142	133	161	137	198	352	265	235	326	193	188	218	216	143	182	216.0170840431236	233.37405284834344	219.04194720996432	275.18258894320695	216.8123365788543	146.1396038223471	117.13813102976852	135.69530048999022	153.80142748651687	170.15165376997584	165.64224256470914	208.3748693738298	297.9973368823063	262.49425149132736	263.55985274092166	319.24074464488695	191.37862558816533	189.414939093677	187.7699550262832	239.11608631727913	145.3542241104301	166.57555338023897
ENSDARG00000102798	1.3097857659862131e-7	3.958274646038854e-5	-0.3365099522240771	22	5632029	5655680	-1	protein_coding	mcm2	minichromosome maintenance complex component 2 [Source:ZFIN;Acc:ZDB-GENE-020419-24]	498	598	622	569	570	468	447	396	353	446	379	519	687	501	438	578	519	516	619	484	524	516	548.8597339463039	562.7325951746346	518.03836944714	571.4558142652728	523.6569146184194	430.14675842049337	443.73512347717394	378.41788023969104	408.2098037800035	471.35178621993305	458.23656884689603	546.1947333586751	581.6027569265466	496.2627169703963	491.2307042575476	566.0157987875602	514.6399309857917	519.8835562358369	533.163312666373	535.7971563776069	532.6266673696879	472.2691513417764
ENSDARG00000041051	1.8727444574206768e-7	5.5870209646383524e-5	-0.44739199956707576	9	30263188	30264415	-1	protein_coding	mid1ip1a	MID1 interacting protein 1a [Source:NCBI gene;Acc:30600]	705	803	1134	844	828	593	551	637	557	630	487	522	718	605	532	648	702	583	845	714	527	734	777.0002257673578	755.6425985371766	944.4622362589337	847.6427192265206	760.6805707088618	545.0363840669927	546.9755101474784	608.717650789604	644.115752706691	665.8108190999054	588.8158549563018	549.3519283491877	607.8468405724316	599.2793288764267	596.6546453539162	634.5644249383029	696.1025656108396	587.3878164447536	727.8239082440795	790.4115075487838	535.6760566866899	671.793715280744
