Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	Cnt_1 count	Cnt_2 count	Cnt_3 count	Cnt_4 count	Cnt_6 count	Amp_1 count	Amp_2 count	Amp_3 count	Amp_4 count	Amp_5 count	Amp_6 count	Nic_1 count	Nic_4 count	Nic_5 count	Nic_6 count	Nic_7 count	Oxy_1 count	Oxy_2 count	Oxy_3 count	Oxy_4 count	Oxy_5 count	Oxy_6 count	Cnt_1 normalised count	Cnt_2 normalised count	Cnt_3 normalised count	Cnt_4 normalised count	Cnt_6 normalised count	Amp_1 normalised count	Amp_2 normalised count	Amp_3 normalised count	Amp_4 normalised count	Amp_5 normalised count	Amp_6 normalised count	Nic_1 normalised count	Nic_4 normalised count	Nic_5 normalised count	Nic_6 normalised count	Nic_7 normalised count	Oxy_1 normalised count	Oxy_2 normalised count	Oxy_3 normalised count	Oxy_4 normalised count	Oxy_5 normalised count	Oxy_6 normalised count
ENSDARG00000062788	6.696632224399033e-10	3.7099342523170644e-7	2.2356200655761964	14	11427052	11430610	-1	protein_coding	irg1l	immunoresponsive gene 1, like [Source:ZFIN;Acc:ZDB-GENE-061103-301]	275	371	361	535	415	150	116	116	202	144	161	1151	2541	1634	1466	2234	604	160	149	119	161	284	303.08519444826015	349.1200548658686	300.6621404669092	537.3090696518822	381.25898169586674	137.86755077579917	115.15273897841651	110.84968209041455	233.59314550583767	152.18533007997837	194.6598617001326	1211.3104780266572	2151.1682756191485	1618.549460138977	1644.1648685880473	2187.6804402965563	598.9258541722894	161.20420348398042	128.3381802702578	131.73525125813063	163.65056001244227	259.93108329663664
ENSDARG00000079227	8.04167775311165e-10	4.3464287563159555e-7	0.9458242317154553	12	30517386	30523229	-1	protein_coding	plekhs1	pleckstrin homology domain containing, family S member 1 [Source:ZFIN;Acc:ZDB-GENE-080204-50]	234	404	341	358	383	94	100	97	130	117	124	453	801	622	643	669	107	143	147	167	102	163	257.8979472759741	380.1738602852047	284.0049581695735	359.5451344586426	351.86069876992036	86.39699848616748	99.26960256760043	92.69326864457078	150.33222235524207	123.65058068998243	149.9243655330214	476.7364435673985	678.1132580759298	616.1185827456816	721.144618350692	655.1290127835256	106.1011033053559	144.0762568638075	126.61552013240198	184.8721593286371	103.67923677806901	149.18579780757665
ENSDARG00000051888	8.841288193390943e-10	4.6411294032260845e-7	0.3184875139435644	7	56472568	56484798	1	protein_coding	ist1	IST1 factor associated with ESCRT-III [Source:ZFIN;Acc:ZDB-GENE-030131-179]	766	962	967	843	851	886	789	853	733	779	681	907	1219	1084	936	1126	848	849	940	858	846	948	844.230032535881	905.2654791939774	805.3747640761807	846.6384032084798	781.8105865618857	814.3376665823871	783.2371642583674	815.1274036476173	847.6424537414803	823.280362029883	823.3749429676417	954.5252854649679	1031.9850956236685	1073.7500702513164	1049.7532858106497	1102.653614939088	840.8760336723533	855.389804736871	809.6502647922304	949.8222317603032	859.9277873945724	867.6572780465194
ENSDARG00000077169	9.147386507494069e-10	4.6411294032260845e-7	2.035055333375341	14	11450498	11456724	-1	protein_coding	si:ch211-153b23.4	si:ch211-153b23.4 [Source:ZFIN;Acc:ZDB-GENE-030131-7332]	88	161	147	265	158	99	64	57	117	102	69	426	851	640	615	728	303	98	106	81	140	182	96.98726222344325	151.50492947009394	122.43028988541732	266.1437447808388	145.1540219468601	90.99258351202745	63.53254564326428	54.46924033753128	135.29900011971785	107.79794213998468	83.42565501434255	448.3216886527853	720.442425246712	633.9483809601869	689.7417422794332	712.9057119677229	300.45452618245645	98.73757463393801	91.3009873063579	89.66853236897967	142.30483479342806	166.57555338023897
ENSDARG00000056196	9.21523888727201e-10	4.6411294032260845e-7	-0.3523515496423615	2	25816843	25837986	1	protein_coding	slc2a2	solute carrier family 2 member 2 [Source:ZFIN;Acc:ZDB-GENE-030131-1213]	789	807	930	837	914	803	712	749	558	689	613	552	738	688	621	627	734	740	843	719	733	852	869.5789760715537	759.4066961637627	774.5589768261096	840.6125071002343	839.6884560723425	738.0509551531115	706.7995702813151	715.7449300493146	645.272154417116	728.1645307298966	741.1583554172752	580.9238782543134	624.7785074407444	681.4945095322008	696.4709300089887	613.99983709308	727.8337366928153	745.5694411134094	726.1012481062236	795.9466021394616	745.0674564541627	779.7932498899099
ENSDARG00000018283	1.000127628589131e-9	4.925072944341144e-7	0.6905868908226758	18	31073265	31075619	1	protein_coding	cyba	cytochrome b-245, alpha polypeptide [Source:ZFIN;Acc:ZDB-GENE-040426-1526]	169	219	249	252	243	160	164	150	180	176	161	271	447	323	309	414	218	195	225	214	167	229	186.25962858820353	206.08434505559362	207.38191960182934	253.0876365463071	223.2432109689051	147.0587208275191	162.80214821086471	143.34010615139812	208.152307876489	186.0042923199736	194.6598617001326	285.1999474763024	378.42275450679233	319.9458235158443	346.5531680721055	405.416160377249	216.16860299595876	196.46762299610114	193.79926550877855	236.90204848100802	169.74933864644632	209.59231716524573
ENSDARG00000105731	1.0971381519817052e-9	5.28534379302491e-7	1.0555949202659964	4	72463842	72476526	-1	protein_coding	CR788316.1	verrucotoxin subunit beta-like [Source:NCBI gene;Acc:103908715]	1119	1740	1777	1646	1312	847	723	627	903	919	912	2614	3652	2700	2308	3961	1578	1230	1257	1001	935	1575	1233.2812094094659	1637.3824675649903	1479.990647118276	1653.1041656953234	1205.3295999638003	778.4921033806793	717.7192265637511	599.1616437128441	1044.2307445137199	971.238321829862	1102.6695271460928	2750.969235066622	3091.7223701539274	2674.469732175788	2588.4942133023283	3878.8729740441627	1564.7433739799217	1239.2573142830995	1082.6918966423762	1108.125937053687	950.393003798966	1441.5192119443757
ENSDARG00000004954	1.175996150749019e-9	5.544696744808141e-7	0.9789511160977639	3	29914427	29941357	-1	protein_coding	grna	granulin a [Source:ZFIN;Acc:ZDB-GENE-030131-8434]	106	160	208	154	141	161	122	112	208	115	110	225	348	258	290	326	124	132	125	111	95	141	116.82556586005664	150.56390506344738	173.23469589229117	154.6646667782988	129.5361841424511	147.9778378326911	121.10891513247253	107.0272792597106	240.5315557683873	121.53689554998273	132.9974210373577	236.78962428844295	294.6110035086437	255.56044107457532	325.2440735951799	319.24074464488695	122.95828794265545	132.99346787428385	107.66625861598808	122.87909991304622	96.56399503839761	129.0502913550203
ENSDARG00000025903	1.5775520308570397e-9	7.283031875790001e-7	0.8119704015008962	15	31032255	31043183	-1	protein_coding	lgals9l1	lectin, galactoside-binding, soluble, 9 (galectin 9)-like 1 [Source:ZFIN;Acc:ZDB-GENE-030131-9543]	121	133	188	132	145	145	118	125	164	135	121	171	272	265	220	283	118	111	150	114	77	118	133.35748555723447	125.15624608399064	156.5775135949555	132.56971438139897	133.21096950819438	133.2719657499392	117.13813102976852	119.45008845949843	189.64988050968998	142.67374694997974	146.29716314109345	179.96011445921664	230.27066940905485	262.49425149132736	246.73688341703303	277.13230286657364	117.00869336478502	111.83541616701142	129.1995103391857	126.20015666745287	78.26765913638543	107.99953460916592
ENSDARG00000025094	1.715102252414678e-9	7.756462431328422e-7	0.4095956741047055	6	42932757	42949184	-1	protein_coding	edem1	ER degradation enhancer, mannosidase alpha-like 1 [Source:ZFIN;Acc:ZDB-GENE-040426-808]	433	472	579	574	510	508	468	493	428	482	432	552	770	674	567	727	530	474	612	455	478	526	477.2214152585333	444.1635199371698	482.22542750786823	576.4773943554773	468.53513413226995	466.9114386273732	464.58174001637	471.1111488842618	494.9399320618739	509.39811873992767	522.3171444376229	580.9238782543134	651.869174430045	667.6268886986968	635.9082404429897	711.9264458798552	525.5475210452208	477.56745282129197	527.1340021838777	503.6936077516759	485.8693645089901	481.4216542747566
ENSDARG00000100504	1.8028327994934773e-9	7.990154967355091e-7	-0.6578904479399432	6	18196961	18199062	-1	protein_coding	ppp1r27b	protein phosphatase 1, regulatory subunit 27b [Source:ZFIN;Acc:ZDB-GENE-051023-5]	294	374	444	448	344	379	295	300	320	281	267	196	255	252	205	252	232	173	273	221	201	291	324.0256260646854	351.94312808580827	369.7894470008523	449.9335760823237	316.03154145392324	348.3453449601859	292.8453275744213	286.68021230279624	370.04854733598046	296.97276216995783	322.8210128815864	206.27007271348808	215.87875257098892	249.61717500307358	229.9139140931444	246.77505414267333	230.05099034432308	174.3020450170538	235.14310881731797	244.65118090795687	204.30908423913598	266.33783534972275
ENSDARG00000105829	2.526968968186145e-9	1.0979927908824504e-6	1.1354491512798703	4	72500840	72513569	-1	protein_coding	CR788316.4	neoverrucotoxin subunit beta-like [Source:NCBI gene;Acc:100004951]	383	650	683	658	496	400	311	243	395	417	384	1009	1564	1021	986	1502	754	583	578	393	417	659	422.1150162679405	611.665864320255	568.8427754540138	660.839939870913	455.6733853521684	367.6468020687978	308.72846398523734	232.21097196526495	456.77867561785087	440.7033516899374	464.28190616677597	1061.8699151423953	1324.0563491020653	1011.3457765005481	1105.8298502236116	1470.8576639773623	747.66571861905	587.3878164447536	497.8487798403289	435.05843482727175	423.86511506328213	603.1499432833928
ENSDARG00000104077	2.9681777614918657e-9	1.264900369128072e-6	0.7340789767926296	2	58077662	58085444	-1	protein_coding	fcer1gl	Fc receptor, IgE, high affinity I, gamma polypeptide like [Source:ZFIN;Acc:ZDB-GENE-070502-4]	96	121	178	97	116	129	104	109	114	111	85	155	215	202	162	233	88	104	95	98	81	119	105.80428606193809	113.86395320423209	148.24892244628765	97.41865374996742	106.56877560655552	118.56609366718727	103.24038667030445	104.16047713668263	131.82979498844304	117.30952526998334	102.77073443795821	163.1217411764829	182.0154188343632	200.089957740559	181.68806869799704	228.16899847318604	87.26072047543289	104.78273226458727	81.82635654815094	108.48785397728405	82.3335115590548	108.91478490246394
ENSDARG00000037654	3.0916094892142337e-9	1.2926427600186305e-6	0.8372779400348099	1	9860381	9866856	1	protein_coding	pmm2	phosphomannomutase 2 [Source:ZFIN;Acc:ZDB-GENE-030722-6]	68	85	88	70	90	78	61	64	49	65	63	113	165	133	132	146	105	75	71	104	82	72	74.94470262720614	79.98707456495643	73.29160210827703	70.30212126286308	82.6826707292241	71.69112640341557	60.554457566236266	61.1584452912632	56.66368381082201	68.69476704999025	76.17125023048668	118.9210113093069	139.68625166358106	131.74239791828884	148.0421300502198	142.9728488286917	104.11790511273243	75.56447038311582	61.15443489388123	115.12996748609736	83.34997466472215	65.89802111745718
ENSDARG00000045561	3.5765497980444126e-9	1.467710065271559e-6	1.1573172770225908	4	17662413	17669881	-1	protein_coding	dram1	DNA-damage regulated autophagy modulator 1 [Source:ZFIN;Acc:ZDB-GENE-041010-147]	26	41	46	51	38	43	24	22	46	36	34	79	96	78	91	87	42	27	32	31	21	36	28.655327475108233	38.58200067250839	38.31151928387209	51.220116920085964	34.91046097456129	39.52203122239576	23.824704616224103	21.023215568871723	53.194478679547196	38.04633251999459	41.108293775183284	83.13946808349775	81.2720009679017	77.26245892952278	102.05934723159093	85.19614964449437	41.64716204509297	27.203209337921695	27.56256220569295	34.317586462202094	21.34572521901421	32.94901055872859
ENSDARG00000103650	3.942339595219913e-9	1.5884044623649687e-6	0.9144506391141813	12	44119432	44307963	-1	protein_coding	si:ch73-329n5.1	si:ch73-329n5.1 [Source:ZFIN;Acc:ZDB-GENE-131121-475]	82	154	164	108	97	81	83	96	92	111	85	168	264	244	194	221	139	87	94	110	86	126	90.37449434457211	144.91775862356812	136.58889483815267	108.46612994841733	89.11354511927487	74.44847741893155	82.39377013110835	91.7376679368948	106.38895735909439	117.30952526998334	102.77073443795821	176.8029194687041	223.49800266172969	241.69282024107125	217.57706992229276	216.41780541877304	137.8322743873315	87.65478564441435	80.96502647922304	121.77208099491067	87.41582708739152	115.32153695555006
ENSDARG00000026759	5.042386481027594e-9	1.995344364635205e-6	0.4631871900683506	6	102506	109626	1	protein_coding	ldlrb	low density lipoprotein receptor b [Source:ZFIN;Acc:ZDB-GENE-040426-1254]	339	362	462	378	413	375	400	381	286	425	299	513	665	477	424	519	564	504	581	438	526	490	373.6213851562189	340.6508352060497	384.78091106845443	379.63145481946066	379.42158901299507	344.6688769394979	397.0784102704017	364.0838696245512	330.7308891815325	449.1580922499362	361.5111717288177	539.88034337765	562.9779233714024	472.4896526843893	475.5292662219182	508.23909960336294	559.2618903198199	507.7932409745383	500.4327700471126	484.87428614337153	534.6595935810226	448.472643716028
ENSDARG00000056587	5.885768757414305e-9	2.268759553098663e-6	-0.9300173995149513	7	27455321	27697234	1	protein_coding	cyp2r1	cytochrome P450, family 2, subfamily R, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-110114-1]	163	219	203	155	185	158	112	119	121	133	121	86	108	89	83	101	116	157	93	167	140	108	179.64686070933237	206.08434505559362	169.07040031795725	155.6689827963397	169.95882316562734	145.22048681717513	111.18195487571249	113.7164842134425	139.92460696141762	140.56006180998003	146.29716314109345	90.50625639469375	91.43100108888942	88.15844672727599	93.087096925517	98.90587487464288	115.02549517216154	158.1816246686558	80.10369641029513	184.8721593286371	142.30483479342806	98.84703167618576
ENSDARG00000033144	5.938089083019967e-9	2.268759553098663e-6	0.874467807459553	12	13319132	13331980	1	protein_coding	psme2	proteasome activator subunit 2 [Source:ZFIN;Acc:ZDB-GENE-991110-16]	115	185	165	219	140	118	104	97	127	119	123	252	293	301	312	288	162	101	141	112	129	152	126.74471767836334	174.08951522961104	137.42175395301945	219.94520795095735	128.61748780101527	108.45580661029534	103.24038667030445	92.69326864457078	146.86301722396726	125.76426582998214	148.71529806904542	265.20437920305613	248.04891962078332	298.15384792033785	349.9177619368832	282.02863330591236	160.63905360250146	101.76015344926263	121.44753971883456	123.98611883118177	131.1237406310873	139.11804458129848
ENSDARG00000092714	6.9954786042627325e-9	2.627454336787494e-6	1.32449675446419	4	13499264	13502549	-1	protein_coding	si:ch211-266a5.12	si:ch211-266a5.12 [Source:ZFIN;Acc:ZDB-GENE-081104-210]	21	21	27	29	23	13	4	19	9	13	6	45	63	66	51	67	20	9	15	10	9	22	23.14468757604896	19.76151253957747	22.487196101403182	29.125164523186136	21.130015853023938	11.948521067235928	3.9707841027040174	18.15641344584376	10.40761539382445	13.738953409998048	7.2544047838558745	47.357924857688594	53.33475063518549	65.37592678651927	57.19809570122129	65.61082788713934	19.83198192623475	9.067736445973898	12.91995103391857	11.070189181355515	9.148167951006089	20.13550645255636
ENSDARG00000103846	8.14736756953081e-9	3.0090944223467126e-6	0.44368351644730364	5	2713779	2721686	-1	protein_coding	hspa5	heat shock protein 5 [Source:NCBI gene;Acc:378848]	1450	1871	1887	1531	1777	1354	1296	1330	1161	1256	970	1708	2844	2393	1973	2273	1517	1756	1555	1569	1432	1656	1598.0855707271899	1760.656664835688	1571.6051497536223	1537.6078236206197	1632.5233987314582	1244.4844250028805	1286.5340492761015	1270.9489412090634	1342.582385803354	1327.3942679198115	1172.7954400566996	1797.4963479318249	2407.6830286740883	2370.372618183949	2212.7812317354824	2225.8718177233986	1504.2558291049056	1769.216133236685	1339.3682571828917	1736.9126825546803	1455.5751673156356	1515.6544857015151
ENSDARG00000101567	9.315694632744605e-9	3.3841933288790238e-6	0.6664095816764496	22	1092479	1109547	1	protein_coding	guca1e	guanylate cyclase activator 1e [Source:ZFIN;Acc:ZDB-GENE-040426-1577]	153	200	211	180	219	197	219	234	160	202	220	321	365	254	243	287	221	226	336	171	243	210	168.62558091121383	188.20488132930925	175.73327323689153	180.7768832473622	201.19449877444532	181.0660500188829	217.40042962304494	223.61056559618106	185.02427366799023	213.48219913996968	265.9948420747154	337.8198639848453	309.00292034670963	251.59826369357415	272.5321030469956	281.0493672180446	219.14340028489397	227.70093742112235	289.406903159776	189.30023500117932	247.0005346771644	192.20256159258344
ENSDARG00000014386	9.966540683021587e-9	3.5622345408993287e-6	0.5455475993721216	23	26763338	26784771	-1	protein_coding	galnt6	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 6 (GalNAc-T6) [Source:ZFIN;Acc:ZDB-GENE-040426-2272]	267	313	349	407	340	284	289	306	226	296	255	391	550	518	423	479	384	299	419	321	282	373	294.2681706097653	294.54063928036896	290.6678310885078	408.7566193426468	312.35675608817996	261.02922946884644	286.88915142036524	292.41381654885214	261.3467865560362	312.82540071995555	308.31220331387465	411.4877470968053	465.62083887860354	513.1019708396512	474.40773493365896	469.06845608865285	380.7740529837072	301.2503552606884	360.89729888079205	355.35307272151204	286.6425957981908	341.3883594001601
ENSDARG00000033587	1.055213629729737e-8	3.7116720690176147e-6	1.5416618187008722	20	2039518	2054547	1	protein_coding	CABZ01088134.1	enoyl-[acyl-carrier-protein] reductase, mitochondrial-like [Source:NCBI gene;Acc:101884755]	23	24	21	24	18	30	19	29	42	33	26	48	46	82	71	59	16	19	12	7	7	23	25.348943535672667	22.584585759517108	17.490041412202476	24.10358443298163	16.536534145844822	27.573510155159834	18.861224487844083	27.712420522603637	48.56887183784744	34.875804809995046	31.435754063375455	50.51511984820117	38.94283379711957	81.22463631052393	79.62872146640612	57.77669918419733	15.865585540987798	19.142999163722674	10.335960827134857	7.749132426948861	7.1152417396714025	21.050756745854375
ENSDARG00000037488	1.1467788043948355e-8	3.970721610217118e-6	0.25724261281417116	14	16432738	16476863	-1	protein_coding	canx	calnexin [Source:ZFIN;Acc:ZDB-GENE-040426-2797]	2947	3389	3703	3242	3282	3042	2797	2883	2534	2783	2530	3394	4913	3831	3250	3768	3318	3193	3399	2862	3153	3485	3247.971156505537	3189.131714125145	3084.077302351703	3255.992530488602	3015.1613925923725	2795.953929733207	2776.570783815784	2754.996840229872	2930.3219342167954	2941.192872309582	3058.9406838592267	3571.8399325998907	4159.263966201053	3794.7753866538683	3644.9766868425336	3689.874619085687	3290.125801562345	3217.0313857771844	2927.660904285948	3168.288143703948	3204.908172169133	3189.647272143587
ENSDARG00000058206	1.2969283705949112e-8	4.4215281065204975e-6	1.3909232252453019	14	11457500	11461002	1	protein_coding	si:ch211-153b23.5	si:ch211-153b23.5 [Source:ZFIN;Acc:ZDB-GENE-030131-9744]	649	709	754	1107	762	477	507	453	501	533	474	1476	2521	1925	1570	2723	1397	461	627	649	729	1114	715.281058897894	667.1863043124013	627.9757726095555	1111.7778319712777	700.0466121740974	438.41881146704134	503.2968850177342	432.8871205772223	579.3572569228944	563.29708980992	573.097977924614	1553.3399353321859	2134.2366087508353	1906.797864606812	1760.8041225670083	2666.5415572638867	1385.263937547497	464.4696112882186	540.0539532177962	718.455277869973	741.0016040314932	1019.5888267339902
ENSDARG00000071014	1.5457517860963096e-8	5.189978724226397e-6	0.4585759211196172	19	7575141	7591062	1	protein_coding	s100u	S100 calcium binding protein U [Source:ZFIN;Acc:ZDB-GENE-030131-3121]	586	695	882	778	727	626	539	557	507	562	527	780	1270	997	829	992	658	620	756	674	526	730	645.8469961697471	654.0119626193496	734.5817393125039	781.3578620358211	667.8922402238436	575.3672452376685	535.0631578393663	532.269594175525	586.295667185444	593.9455243399157	637.1785535153409	820.870697533269	1075.1608461378664	987.5727122145411	929.7494379669108	971.4319591648093	652.4722053731232	624.6662885004241	651.1655321094959	746.1307508233617	534.6595935810226	668.1327141075519
ENSDARG00000026925	1.5817859241664123e-8	5.231697922317567e-6	1.6251118465106371	5	43782267	43796971	1	protein_coding	nos2a	nitric oxide synthase 2a, inducible [Source:ZFIN;Acc:ZDB-GENE-040305-1]	16	33	12	34	31	14	12	7	9	8	6	45	98	93	46	100	6	12	14	12	9	6	17.63404767698968	31.053805419336022	9.994309378401415	34.14674461339064	28.479586584510525	12.867638072407923	11.912352308112052	6.689204953731912	10.40761539382445	8.454740559998799	7.2544047838558745	47.357924857688594	82.965167654733	92.12062410827716	51.59043925992509	97.92660878677513	5.949594577870425	12.090315261298532	12.058620964990665	13.284227017626618	9.148167951006089	5.491501759788098
ENSDARG00000026049	1.8613769693979086e-8	6.0658990649790666e-6	2.0741232424353524	15	5086338	5106171	1	protein_coding	mxf	myxovirus (influenza virus) resistance F [Source:ZFIN;Acc:ZDB-GENE-030721-9]	16	23	48	76	27	44	26	49	73	55	29	107	168	142	182	164	21	30	28	8	22	32	17.63404767698968	21.643561352870563	39.97723751360566	76.32801737110849	24.80480121876723	40.44114822756775	25.81009666757611	46.82443467612338	84.41732486102055	58.12634134999174	35.06295645530339	112.60662132828176	142.22600169382798	140.65729702554145	204.11869446318187	160.5996384103112	20.823581022546485	30.225788153246327	24.11724192998133	8.856151345084411	22.36218832468155	29.288009385536522
ENSDARG00000012297	2.6955246082072018e-8	8.656931205488636e-6	1.0733923593727586	1	10771457	10776547	1	protein_coding	cnga3b	cyclic nucleotide gated channel subunit alpha 3b [Source:ZFIN;Acc:ZDB-GENE-090312-121]	23	69	47	45	59	84	59	98	48	73	70	104	113	97	70	106	66	72	66	65	85	49	25.348943535672667	64.93068405861169	39.14437839873887	45.19422081184055	54.20308414471358	77.20582843444753	58.56906551488426	93.64886935224676	55.50728210039707	77.14950760998904	84.63472247831854	109.4494263377692	95.66391780596763	96.08280148927832	78.50719017814687	103.80220531398163	65.44554035657467	72.54189156779118	56.84778454924171	71.95622967881084	86.39936398172418	44.8472643716028
ENSDARG00000002401	2.7415843384574212e-8	8.679072705745207e-6	0.7899868880540646	17	24877392	24890932	-1	protein_coding	gale	UDP-galactose-4-epimerase [Source:ZFIN;Acc:ZDB-GENE-060421-6479]	129	159	144	157	137	98	94	98	102	105	121	193	265	227	216	312	103	131	133	159	111	143	142.1745093957293	149.62288065680085	119.93171254081697	157.67761483242148	125.8613987767078	90.07346650685545	93.3134264135444	93.64886935224676	117.95297446334378	110.96846984998423	146.29716314109345	203.11287772297553	224.34458600514535	224.85356637181627	242.25075826399606	305.5310194147384	102.13470692010895	131.98594160250897	114.55689916741132	176.0160079835527	112.8274047290751	130.88079194161634
ENSDARG00000021443	2.8149000238473364e-8	8.78565979274042e-6	-0.2700915036155431	20	9575374	9580446	-1	protein_coding	zfp36l1b	zinc finger protein 36, C3H type-like 1b [Source:ZFIN;Acc:ZDB-GENE-030131-2391]	1593	2143	2403	1824	2224	1934	1541	1763	1459	1547	1348	1444	1878	1627	1484	1658	1476	1562	1654	1364	1487	1634	1755.6898718402852	2016.6153034435486	2001.360453024883	1831.8724169066038	2043.1806633532713	1777.5722880026372	1529.7445755667227	1684.7240476327659	1687.190095509986	1634.9354557897677	1629.8229414396196	1519.6631887667183	1589.883518934577	1611.615649722225	1664.3524317767137	1623.6231736847317	1463.6002661561245	1573.7560365123588	1424.6399340067544	1509.9738043368923	1511.4806381273395	1495.5189792489587
ENSDARG00000021004	2.8836811607257476e-8	8.875329794678134e-6	0.3347103458972608	5	63458263	63509581	-1	protein_coding	c5	complement component 5 [Source:ZFIN;Acc:ZDB-GENE-120510-2]	757	882	1013	878	967	945	835	855	871	867	744	1004	1267	979	1053	1142	891	821	898	792	850	959	834.3108807175743	829.9835266622538	843.6862833600527	881.7894638399113	888.3793621684413	868.5655698875347	828.9011814394636	817.0386050629693	1007.2258897801219	916.2825081898699	899.5461931981284	1056.607923491541	1072.6210961076195	969.7429140000359	1180.972446536981	1118.321872344972	883.514794813758	827.1790691271746	773.4744018972584	876.7589831633568	863.9936398172417	877.7250312727977
ENSDARG00000070651	3.024685393635028e-8	9.176661070171482e-6	0.49234523428261484	11	18343890	18384534	-1	protein_coding	prkcdb	protein kinase C, delta b [Source:ZFIN;Acc:ZDB-GENE-111129-1]	743	848	1158	1018	838	881	807	802	772	940	706	1002	1636	1195	1071	1354	999	788	1096	779	849	944	818.8810890002084	797.9886968362712	964.4508550157365	1022.3937063656374	769.86753412322	809.7420815565271	801.1056927205356	766.3917675561419	892.7421204480529	993.4320157998588	853.6016295670412	1054.5031268311993	1385.0103498279916	1183.700492574099	1201.1600097256471	1325.9262829729353	990.6074972154257	793.9307021586036	944.0177555449835	862.3677372275946	862.9771767115744	863.9962768733274
ENSDARG00000032465	3.064408480111415e-8	9.176661070171482e-6	0.4815335439821632	2	37110504	37122351	1	protein_coding	slc1a8b	solute carrier family 1 member 8b [Source:ZFIN;Acc:ZDB-GENE-070912-552]	169	213	192	190	246	214	211	237	166	185	169	250	325	263	240	281	201	202	198	170	164	187	186.25962858820353	200.43819861571433	159.90895005442263	190.82004342777122	225.99929999321256	196.6910391068068	209.4588614176369	226.477367719209	191.96268393053987	195.5158754499722	204.33240141194045	263.0995825427144	275.1395866100839	260.51316280082676	269.1675091822178	275.1737706908381	199.3114183586592	203.52030689852526	170.54335364772513	188.19321608304375	166.6999493294443	171.15180484672905
ENSDARG00000099195	3.408570989687102e-8	1.007119108419549e-5	-0.4625354899741714	3	33761549	33762726	1	protein_coding	ier2a	immediate early response 2a [Source:NCBI gene;Acc:797137]	447	685	605	550	652	333	294	343	305	306	278	366	448	400	393	437	330	313	328	313	257	308	492.65120697589924	644.6017185528841	503.87976449440464	552.3738099224956	598.9900146161568	306.06596272227415	291.85263154874525	327.7710427328637	352.7025216796064	323.39382641995405	336.12075498532215	385.17778884253386	379.269337850208	396.2177381001168	440.7617962858817	427.9392803982073	327.22770178287334	315.35572306553667	282.51626260835275	346.4969213764276	261.2310181565072	281.897090335789
ENSDARG00000107486	3.905942132812483e-8	1.1388904955674292e-5	1.9047758102007346	1	8001435	8012476	-1	protein_coding	CR855320.3	si:dkey-79f11.10 [Source:NCBI gene;Acc:100007523]	11	18	14	10	8	8	16	14	32	20	13	46	43	60	34	36	33	13	11	13	16	13	12.123407777930407	16.93843931963783	11.660027608134984	10.043160180409012	7.349570731486587	7.352936041375956	15.88313641081607	13.378409907463825	37.004854733598044	21.136851399997	15.717877031687728	48.41032318785945	36.40308376687264	59.43266071501752	38.132063800814194	35.253579163239046	32.722770178287334	13.097841533073408	9.4746307582069509	14.39124593576217	16.26340969067749	11.898253812874213
ENSDARG00000020573	4.985247420109297e-8	1.4347153614236626e-5	0.16370531019085893	9	33334501	33354738	1	protein_coding	ddx3xa	DEAD-box helicase 3 X-linked a [Source:ZFIN;Acc:ZDB-GENE-030131-1565]	1966	2369	2659	2128	2444	2596	2553	2611	2039	2275	1951	2386	2868	2496	2163	2536	2534	2498	2882	2231	2458	2714	2166.783608310107	2229.286819345668	2214.57238643078	2137.184486391038	2245.2938584691524	2386.0277454264974	2534.352953550839	2495.0734477420033	2357.9030875564504	2404.3168467496585	2358.890622217135	2511.0224157876664	2428.0010289160637	2472.398685744729	2425.8721765047385	2483.418798832617	2512.7121100539425	2516.800626893644	2482.353258650221	2469.759206360415	2498.4663137303296	2483.9892960108164
ENSDARG00000052170	5.383670972238898e-8	1.5295147274976152e-5	0.5220315319886671	6	35033457	35052388	-1	protein_coding	uap1	UDP-N-acetylglucosamine pyrophosphorylase 1 [Source:ZFIN;Acc:ZDB-GENE-030131-1233]	228	373	408	343	323	227	239	236	226	255	192	356	560	498	405	490	333	269	328	287	255	317	251.28517939710295	351.00210367916173	339.80651886564806	344.4803941880291	296.73891828377094	208.63956017404274	237.25435013656505	225.52176701153303	261.3467865560362	269.4948553499617	232.14095308338798	374.6538055408253	474.08667231275996	493.29108393464537	454.2201717449926	479.8403830551981	330.2024990718086	271.02456710744207	282.51626260835275	317.7144295049033	259.1980919451725	290.13434297547116
ENSDARG00000056874	6.130692556537702e-8	1.7196980639604492e-5	0.9321884866564981	14	20893065	20898499	1	protein_coding	lygl1	lysozyme g-like 1 [Source:ZFIN;Acc:ZDB-GENE-040718-461]	166	226	263	243	165	179	175	163	228	163	120	268	434	398	440	400	220	136	157	133	102	183	182.95324464876794	212.67151590211944	219.04194720996432	244.048792383939	151.58489633691087	164.521943925787	173.72180449330077	155.76291535118594	263.6595899768861	172.26533890997553	145.08809567711748	282.04275248578983	367.417171042389	394.2366494096162	493.47376683406605	391.70643514710054	218.15180118858223	137.02357296138337	135.22882082168104	147.23351611202835	103.67923677806901	167.490803673537
